"","SampleID","start_date","species","genotype","inoculum","comm","slope","lag","LDT"
"4769","2023_06_02_LA2963_108_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00075293,4086.556,6.825025
"4770","2023_06_02_LA2963_110_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4771","2023_06_02_LA2963_111_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4772","2023_06_02_LA2963_112_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4773","2023_06_02_LA2963_113_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4774","2023_06_02_LA2963_114_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00079653,2102.851,6.768733
"4775","2023_06_02_LA2963_115_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4776","2023_06_02_LA2963_116_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.001001,4457.895,6.540243
"4777","2023_06_02_LA2963_117_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4778","2023_06_02_LA2963_118_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4779","2023_06_02_LA2963_119_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4780","2023_06_02_LA2963_120_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4781","2023_06_02_LA2963_121_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4782","2023_06_02_LA2963_122_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00056421,3163.593,7.113571
"4783","2023_06_02_LA2963_123_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00047375,3435.912,7.288318
"4784","2023_06_02_LA2963_124_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4785","2023_06_02_LA2963_125_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00097032,2358.977,6.571372
"4786","2023_06_02_LA2963_126_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4787","2023_06_02_LA2963_127_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4788","2023_06_02_LA2963_128_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4789","2023_06_02_LA2963_129_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00076483,2560.995,6.809344
"4790","2023_06_02_LA2963_130_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4791","2023_06_02_LA2963_131_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00050017,1180,7.23405
"4792","2023_06_02_LA2963_132_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00057564,1250.695,7.093515
"4793","2023_06_02_LA2963_133_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.0010368,4450.948,6.505103
"4794","2023_06_02_LA2963_134_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4795","2023_06_02_LA2963_135_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4796","2023_06_02_LA2963_136_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4797","2023_06_02_LA2963_137_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00061178,5236.156,7.032625
"4798","2023_06_02_LA2963_138_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4799","2023_06_02_LA2963_140_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4800","2023_06_02_LA2963_141_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4801","2023_06_02_LA2963_142_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4802","2023_06_02_LA2963_143_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4803","2023_06_02_LA2963_144_ss","2023_06_02","S. pennellii","LA2963","ss","f",NA,NA,NA
"4804","2023_06_02_LA2963_145_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00066926,3967.517,6.942825
"4805","2023_06_02_LA2963_146_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00065895,4123.184,6.95835
"4806","2023_06_02_LA2963_147_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.0013491,2153.628,6.241805
"4807","2023_06_02_LA2963_148_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00065429,2711.434,6.965447
"4808","2023_06_02_LA2963_149_ss","2023_06_02","S. pennellii","LA2963","ss","ok",0.00061135,2320,7.033328
"4809","2023_06_02_C32_150_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0016718,866.9213,6.027341
"4810","2023_06_02_C32_152_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0009303,885.0056,6.613491
"4811","2023_06_02_C32_154_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0011685,757.033,6.385521
"4812","2023_06_02_C32_156_ss","2023_06_02","S. lycopersicum","C32","ss","f",NA,NA,NA
"4813","2023_06_02_C32_157_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.001254,662.0176,6.314904
"4814","2023_06_02_C32_158_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0003961,3508.82,7.467331
"4815","2023_06_02_C32_159_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0033241,1316.55,5.340043
"4816","2023_06_02_C32_160_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00041066,1247.156,7.431232
"4817","2023_06_02_C32_161_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00044455,837.4499,7.351935
"4818","2023_06_02_C32_162_ss","2023_06_02","S. lycopersicum","C32","ss","f",NA,NA,NA
"4819","2023_06_02_C32_163_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00056839,1070.453,7.10619
"4820","2023_06_02_C32_164_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0011371,905.3255,6.412761
"4821","2023_06_02_C32_165_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0010016,1180.495,6.539644
"4822","2023_06_02_C32_166_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0031605,1029.068,5.390512
"4823","2023_06_02_C32_167_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0015082,1294.613,6.130325
"4824","2023_06_02_C32_168_ss","2023_06_02","S. lycopersicum","C32","ss","f",NA,NA,NA
"4825","2023_06_02_C32_169_ss","2023_06_02","S. lycopersicum","C32","ss","f",NA,NA,NA
"4826","2023_06_02_C32_170_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0011841,1465.647,6.372259
"4827","2023_06_02_C32_171_ss","2023_06_02","S. lycopersicum","C32","ss","ok",7.377e-05,4365.668,9.148045
"4828","2023_06_02_C32_172_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00026205,1176.236,7.880462
"4829","2023_06_02_C32_173_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0010954,1110,6.450123
"4830","2023_06_02_C32_174_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00031047,1228.698,7.71091
"4831","2023_06_02_C32_175_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0024937,1414.819,5.627475
"4832","2023_06_02_C32_176_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0024067,1210,5.662986
"4833","2023_06_02_C32_177_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00034077,3932.414,7.61779
"4834","2023_06_02_C32_178_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.0011997,524.8181,6.359171
"4835","2023_06_02_C32_180_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00048717,2340,7.260384
"4836","2023_06_02_C32_181_ss","2023_06_02","S. lycopersicum","C32","ss","ok",0.00070353,952.5991,6.892887
"4837","2023_06_02_LA0716_1_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4838","2023_06_02_LA0716_2_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4839","2023_06_02_LA0716_3_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4840","2023_06_02_LA0716_4_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4841","2023_06_02_LA0716_5_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4842","2023_06_02_LA0716_6_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4843","2023_06_02_LA0716_7_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4844","2023_06_02_LA0716_8_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4845","2023_06_02_LA0716_9_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4846","2023_06_02_LA0716_10_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4847","2023_06_02_LA0716_11_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4848","2023_06_02_LA0716_12_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4849","2023_06_02_LA0716_13_mock","2023_06_02","S. pennellii","LA0716","mock",NA,NA,NA,NA
"4850","2023_06_02_LA1282_14_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4851","2023_06_02_LA1282_15_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4852","2023_06_02_LA1282_16_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4853","2023_06_02_LA1282_17_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4854","2023_06_02_LA1282_18_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4855","2023_06_02_LA1282_19_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4856","2023_06_02_LA1282_20_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4857","2023_06_02_LA1282_21_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4858","2023_06_02_LA1282_22_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4859","2023_06_02_LA1282_23_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4860","2023_06_02_LA1282_24_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4861","2023_06_02_LA1282_25_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4862","2023_06_02_LA1282_26_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4863","2023_06_02_LA1282_27_mock","2023_06_02","S. pennellii","LA1282","mock",NA,NA,NA,NA
"4864","2023_06_02_LA1303_28_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4865","2023_06_02_LA1303_29_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4866","2023_06_02_LA1303_30_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4867","2023_06_02_LA1303_31_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4868","2023_06_02_LA1303_32_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4869","2023_06_02_LA1303_33_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4870","2023_06_02_LA1303_34_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4871","2023_06_02_LA1303_35_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4872","2023_06_02_LA1303_36_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4873","2023_06_02_LA1303_37_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4874","2023_06_02_LA1303_38_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4875","2023_06_02_LA1303_39_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4876","2023_06_02_LA1303_40_mock","2023_06_02","S. pennellii","LA1303","mock",NA,NA,NA,NA
"4877","2023_06_02_LA1656_41_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4878","2023_06_02_LA1656_42_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4879","2023_06_02_LA1656_43_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4880","2023_06_02_LA1656_44_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4881","2023_06_02_LA1656_45_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4882","2023_06_02_LA1656_46_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4883","2023_06_02_LA1656_47_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4884","2023_06_02_LA1656_48_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4885","2023_06_02_LA1656_49_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4886","2023_06_02_LA1656_50_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4887","2023_06_02_LA1656_51_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4888","2023_06_02_LA1656_52_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4889","2023_06_02_LA1656_53_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4890","2023_06_02_LA1656_54_mock","2023_06_02","S. pennellii","LA1656","mock",NA,NA,NA,NA
"4891","2023_06_02_LA1809_55_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4892","2023_06_02_LA1809_56_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4893","2023_06_02_LA1809_57_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4894","2023_06_02_LA1809_58_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4895","2023_06_02_LA1809_59_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4896","2023_06_02_LA1809_60_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4897","2023_06_02_LA1809_61_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4898","2023_06_02_LA1809_62_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4899","2023_06_02_LA1809_63_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4900","2023_06_02_LA1809_64_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4901","2023_06_02_LA1809_65_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4902","2023_06_02_LA1809_66_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4903","2023_06_02_LA1809_67_mock","2023_06_02","S. pennellii","LA1809","mock",NA,NA,NA,NA
"4904","2023_06_02_LA1941_68_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4905","2023_06_02_LA1941_69_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4906","2023_06_02_LA1941_70_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4907","2023_06_02_LA1941_71_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4908","2023_06_02_LA1941_72_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4909","2023_06_02_LA1941_73_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4910","2023_06_02_LA1941_74_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4911","2023_06_02_LA1941_75_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4912","2023_06_02_LA1941_76_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4913","2023_06_02_LA1941_77_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4914","2023_06_02_LA1941_78_mock","2023_06_02","S. pennellii","LA1941","mock",NA,NA,NA,NA
"4915","2023_06_02_LA2657_79_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4916","2023_06_02_LA2657_80_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4917","2023_06_02_LA2657_81_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4918","2023_06_02_LA2657_82_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4919","2023_06_02_LA2657_83_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4920","2023_06_02_LA2657_84_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4921","2023_06_02_LA2657_85_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4922","2023_06_02_LA2657_86_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4923","2023_06_02_LA2657_87_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4924","2023_06_02_LA2657_88_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4925","2023_06_02_LA2657_89_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4926","2023_06_02_LA2657_90_mock","2023_06_02","S. pennellii","LA2657","mock",NA,NA,NA,NA
"4927","2023_06_02_LA2719_91_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4928","2023_06_02_LA2719_92_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4929","2023_06_02_LA2719_93_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4930","2023_06_02_LA2719_94_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4931","2023_06_02_LA2719_95_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4932","2023_06_02_LA2719_96_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4933","2023_06_02_LA2719_97_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4934","2023_06_02_LA2719_98_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4935","2023_06_02_LA2719_99_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4936","2023_06_02_LA2719_100_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4937","2023_06_02_LA2719_101_mock","2023_06_02","S. pennellii","LA2719","mock",NA,NA,NA,NA
"4938","2023_06_02_LA2963_102_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4939","2023_06_02_LA2963_103_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4940","2023_06_02_LA2963_104_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4941","2023_06_02_LA2963_105_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4942","2023_06_02_LA2963_106_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4943","2023_06_02_LA2963_107_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4944","2023_06_02_LA2963_108_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4945","2023_06_02_LA2963_109_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4946","2023_06_02_LA2963_110_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4947","2023_06_02_LA2963_111_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4948","2023_06_02_LA2963_112_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4949","2023_06_02_LA2963_113_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4950","2023_06_02_LA2963_114_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4951","2023_06_02_LA2963_115_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4952","2023_06_02_LA2963_116_mock","2023_06_02","S. pennellii","LA2963","mock",NA,NA,NA,NA
"4953","2023_06_02_C32_117_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4954","2023_06_02_C32_118_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4955","2023_06_02_C32_119_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4956","2023_06_02_C32_120_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4957","2023_06_02_C32_121_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4958","2023_06_02_C32_122_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4959","2023_06_02_C32_123_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4960","2023_06_02_C32_124_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4961","2023_06_02_C32_125_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4962","2023_06_02_C32_126_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4963","2023_06_02_C32_127_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4964","2023_06_02_C32_128_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4965","2023_06_02_C32_129_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4966","2023_06_02_C32_130_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4967","2023_06_02_C32_131_mock","2023_06_02","S. lycopersicum","C32","mock",NA,NA,NA,NA
"4968","2023_03_21_LA1332_27_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0005644,2672.712,7.113234
"4969","2023_03_21_LA1332_28_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00074067,3615.696,6.841442
"4970","2023_03_21_LA1332_29_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00063693,3182.258,6.992338
"4971","2023_03_21_LA1332_30_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0011439,1547.838,6.406799
"4972","2023_03_21_LA1332_31_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0012185,1785.479,6.343622
"4973","2023_03_21_LA1332_32_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0011931,2096.089,6.364687
"4974","2023_03_21_LA1332_33_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00051959,3507.984,7.195958
"4975","2023_03_21_LA1332_35_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00096925,1974.18,6.572475
"4976","2023_03_21_LA1332_36_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.001115,1834.041,6.432388
"4977","2023_03_21_LA1332_37_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.001076,3035.779,6.467992
"4978","2023_03_21_LA1332_38_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00081626,3257.179,6.744265
"4979","2023_03_21_LA1332_39_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0015263,1587.395,6.118396
"4980","2023_03_21_LA1332_41_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","f",NA,NA,NA
"4981","2023_03_21_LA1332_42_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0011373,2077.485,6.412585
"4982","2023_03_21_LA1332_43_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0017271,1507.159,5.994799
"4983","2023_03_21_LA1332_44_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","f",NA,NA,NA
"4984","2023_03_21_LA1332_45_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","f",NA,NA,NA
"4985","2023_03_21_LA1332_46_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00093903,2965.921,6.60415
"4986","2023_03_21_LA1332_47_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0013505,1547.768,6.240767
"4987","2023_03_21_LA1332_48_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0009358,2562.827,6.607596
"4988","2023_03_21_LA1332_49_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0015282,1975.702,6.117152
"4989","2023_03_21_LA1332_50_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0013048,1622.329,6.275193
"4990","2023_03_21_LA1332_51_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00090679,3034.167,6.639087
"4991","2023_03_21_LA1332_52_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.000733,3316.846,6.851852
"4992","2023_03_21_LA1332_53_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0011883,2026.566,6.368719
"4993","2023_03_21_LA1332_54_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0014545,1604.006,6.16658
"4994","2023_03_21_LA1332_55_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00035609,4105.614,7.573814
"4995","2023_03_21_LA1332_56_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0010938,2096.504,6.451584
"4996","2023_03_21_LA1332_57_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00053582,3494.214,7.165199
"4997","2023_03_21_LA1332_58_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00073541,3314.988,6.848569
"4998","2023_03_21_LA1332_61_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","f",NA,NA,NA
"4999","2023_03_21_LA1332_62_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0013799,1885.31,6.219231
"5000","2023_03_21_LA1332_63_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0014674,2016.669,6.15775
"5001","2023_03_21_LA1332_64_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0010916,1565.624,6.453598
"5002","2023_03_21_LA1332_65_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0013241,1918.261,6.260509
"5003","2023_03_21_LA1332_66_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.0014519,1902.646,6.168369
"5004","2023_03_21_LA1332_67_ss","2023_03_21","S. pimpinellifolium","LA1332","ss","ok",0.00046057,4025.403,7.316533
"5005","2023_03_21_LA1348_99_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00038364,3422.317,7.499293
"5006","2023_03_21_LA1348_100_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00079282,1495.382,6.773401
"5007","2023_03_21_LA1348_101_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0012307,2048.511,6.333659
"5008","2023_03_21_LA1348_102_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00080599,2554.198,6.756926
"5009","2023_03_21_LA1348_103_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.00065365,1813.869,6.966426
"5010","2023_03_21_LA1348_105_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","ok",0.0013904,1825.419,6.211651
"5011","2023_03_21_LA1348_106_ss","2023_03_21","S. pimpinellifolium","LA1348","ss","f",NA,NA,NA
